CorrelationType,Size,Algorithm,Mean,Best,Solution std,Coef. Var. Sol.,Mean Time,Time std,Coef. Var. Time,Relative_Improvement_vs_CG,Relative_Improvement_vs_MA
correlated_sc1,800,ILS-10,610.725,711.0,34.065549803534424,5.577886905486826,0.018166500000000002,0.006190788078683996,34.07804518583104,-28.384486020601226,8.47819571407162
correlated_sc1,800,ILS-100,599.62,691.0,31.78975531069037,5.301650263615351,0.0280735,0.01069897133786432,38.11057167030943,-26.050031532478457,10.142364753484182
correlated_sc1,800,ILS-2,536.68,646.0,47.42174299351206,8.836130094937777,0.007111000000000004,0.00212124430156799,29.83046409180128,-12.819003573680885,19.574404315899898
correlated_sc1,800,ILS-300,600.195,689.0,33.86237257461305,5.641895146512891,0.028393499999999988,0.011496222134546385,40.48892223412538,-26.170906033214223,10.05619661321743
correlated_sc1,800,ILS-50,605.31,675.0,32.3766138690898,5.3487657347623205,0.028700999999999994,0.011209153608685874,39.05492355209183,-27.246163548454902,9.289674808931517
correlated_sc1,800,MA,667.3,,,,54.6,,,-40.27748581038469,0.0
correlated_sc1,800,REACT_GRASP,548.72,643.0,28.47482534436271,5.189317929793466,0.0515025,0.017964533561448292,34.880896192317444,-15.35001051082616,17.770118387531834
correlated_sc1,800,SA,474.03,615.0,48.71225223275903,10.276196070451032,0.02709549999999999,0.0006469330427556203,2.3876032653230994,0.3510615934412478,28.962985164094114
correlated_sc1,800,TabuSearch,445.65,606.0,56.28898425752339,12.630760520032174,0.034419500000000006,0.004951338050715413,14.385270125119225,6.317006516712215,33.21594485239022
correlated_sc1,1000,CG,396.7,,,,0.01,,,0.0,33.684386492811775
correlated_sc1,1000,GRASP,485.71,565.0,24.734690712097365,5.092481256737017,0.09339899999999991,0.031864280327727784,34.11629709924926,-22.437610284850013,18.80474757606153
correlated_sc1,1000,ILS-10,535.29,606.0,27.528074294651617,5.14264684463592,0.023591500000000005,0.007059380426783238,29.923406425124455,-34.93571968742122,10.516549648946853
correlated_sc1,1000,ILS-100,531.995,615.0,29.73323563804542,5.5890065955592485,0.036465499999999984,0.012377738151972427,33.943695141907924,-34.10511721704059,11.06736877298563
correlated_sc1,1000,ILS-2,470.245,573.0,40.34978937383146,8.580588708828687,0.0100005,0.003166414479070347,31.662561662620337,-18.5391983866902,21.39000334336343
correlated_sc1,1000,ILS-300,532.095,639.0,28.056761830655223,5.272885825022828,0.03631149999999999,0.01267217970367415,34.89852995242321,-34.13032518275776,11.050651955867606
correlated_sc1,1000,ILS-50,532.995,627.0,28.43408979221169,5.334776084618372,0.03544249999999999,0.01348711068103962,38.05349701922727,-34.357196874212256,10.900200601805421
correlated_sc1,1000,MA,598.2,,,,73.4,,,-50.79405092009077,0.0
correlated_sc1,1000,REACT_GRASP,492.76,582.0,24.134722375047186,4.897865568440455,0.07826399999999997,0.02938161842900314,37.54167743662878,-24.21477186791026,17.626211969241066
correlated_sc1,1000,SA,413.735,529.0,40.558472895537996,9.803007455385208,0.03388699999999998,0.0008812000725369897,2.6004074498686522,-4.294176959919341,30.836676696756943
correlated_sc1,1000,TabuSearch,398.61,518.0,44.36053635755148,11.12880669264481,0.05318700000000003,0.007154780599510767,13.452122886251832,-0.48147214519788883,33.36509528585758
correlated_sc2,300,CG,329.1,,,,0.01,,,0.0,25.86168055868438
correlated_sc2,300,GRASP,392.105,453.0,24.33505598408898,6.20626005383481,0.011009500000000005,0.0036731211311663964,33.36319661352827,-19.144636888483742,11.668168506420358
correlated_sc2,300,ILS-10,421.76,463.0,23.863986449171282,5.658191020763297,0.003276000000000001,0.0009586024165235679,29.261368025749928,-28.155575812822836,4.987609822031986
correlated_sc2,300,ILS-100,420.525,463.0,23.597533620377035,5.611446078206298,0.0048465,0.0015939545809182114,32.888777074553005,-27.780309936189596,5.265825636404596
correlated_sc2,300,ILS-2,376.65,454.0,32.52548285845851,8.635466044990975,0.0012635000000000007,0.0003773988599578534,29.869320139125694,-14.448495897903358,15.149808515431404
correlated_sc2,300,ILS-300,418.76,458.0,22.71126167862934,5.423455363126693,0.004930499999999998,0.0015010280396712773,30.443728621261084,-27.24399878456395,5.663437711196212
correlated_sc2,300,ILS-50,421.045,463.0,23.178637171014337,5.505026106714089,0.004945,0.0016845663593623961,34.06605377881489,-27.938316621087814,5.148682135616122
correlated_sc2,300,MA,443.9,,,,1.89,,,-34.88301428137343,0.0
correlated_sc2,300,REACT_GRASP,405.365,463.0,22.802445760560776,5.625163928943243,0.010497999999999999,0.003971139097115993,37.82757760636305,-23.17380735338802,8.681009236314479
correlated_sc2,300,SA,376.365,453.0,28.306502173999395,7.521024052183225,0.003980499999999999,0.0005754349458317785,14.456348343971326,-14.361896080218772,15.214012164901998
correlated_sc2,300,TabuSearch,341.805,453.0,39.56963171131171,11.576668483875808,0.0023409999999999993,0.00038842420989707987,16.592234510768048,-3.860528714676385,22.999549448073882
correlated_sc2,500,CG,230.3,,,,0.01,,,0.0,33.53535353535353
correlated_sc2,500,GRASP,310.725,358.0,21.70217262124724,6.984366440179334,0.023294499999999996,0.007664433275669241,32.90233005932406,-34.921841076856275,10.324675324675319
correlated_sc2,500,ILS-10,325.455,375.0,20.47913449706174,6.292462705154857,0.006019,0.0017694898904378651,29.39840323040148,-41.31784628745113,6.073593073593079
correlated_sc2,500,ILS-100,325.105,368.0,22.233434350434376,6.838847249483821,0.007688499999999997,0.0028136097363962395,36.59504111850478,-41.16587060356057,6.1746031746031695
correlated_sc2,500,ILS-2,289.35,362.0,30.42624330092422,10.515376983212102,0.0022965000000000017,0.0006049525501555463,26.342371006120004,-25.640468953538864,16.493506493506487
correlated_sc2,500,ILS-300,323.535,375.0,21.946228828639207,6.783262654315362,0.007499500000000003,0.002366697283167147,31.558067646738397,-40.484151107251414,6.62770562770562
correlated_sc2,500,ILS-50,322.75,368.0,21.649503574565536,6.707824500252683,0.007516000000000002,0.002595675568766532,34.535332208176314,-40.14329135909682,6.854256854256854
correlated_sc2,500,MA,346.5,,,,3.16,,,-50.45592705167172,0.0
correlated_sc2,500,REACT_GRASP,311.535,358.0,18.13319715869158,5.820597094609459,0.0203355,0.006439208552603308,31.664864658372345,-35.27355623100305,10.090909090909083
correlated_sc2,500,SA,278.205,344.0,29.155327827063065,10.479800085211648,0.007042500000000006,0.0012490172015826066,17.735423522649704,-20.801128962223174,19.709956709956714
correlated_sc2,500,TabuSearch,255.8,340.0,36.735643967248514,14.36108051886181,0.006721499999999998,0.0011662712778197604,17.351354278356926,-11.07251411202779,26.17604617604617
correlated_sc2,700,CG,193.2,,,,0.01,,,0.0,29.411764705882355
correlated_sc2,700,GRASP,242.885,282.0,16.875594908553246,6.947977400231899,0.0375895,0.012729068531451624,33.86336219277092,-25.716873706004144,11.258677383997078
correlated_sc2,700,ILS-10,250.7,290.0,19.687763717624346,7.8531167601214,0.0092075,0.0029636989230575794,32.1878786104543,-29.761904761904763,8.403361344537815
correlated_sc2,700,ILS-100,247.975,290.0,18.76954592608346,7.569128309742297,0.010036499999999995,0.0034363732415551695,34.23876093812754,-28.351449275362324,9.398976982097185
correlated_sc2,700,ILS-2,223.435,277.0,23.132256297366137,10.353013761212942,0.003725000000000002,0.0008791127322362585,23.600341805000216,-15.649585921325059,18.36499817318231
correlated_sc2,700,ILS-300,248.155,284.0,17.563981388371346,7.077826918003403,0.010320999999999995,0.0030354784875273287,29.410701361567,-28.444616977225678,9.333211545487755
correlated_sc2,700,ILS-50,248.855,284.0,20.045274759927977,8.055001812271394,0.009882499999999997,0.0033496334082775752,33.894595580850755,-28.806935817805385,9.077457069784435
correlated_sc2,700,MA,273.7,,,,4.29,,,-41.66666666666667,0.0
correlated_sc2,700,REACT_GRASP,242.985,290.0,16.15113216934835,6.64696675488131,0.03318850000000001,0.01079953087339571,32.53997882819563,-25.768633540372686,11.222141030325163
correlated_sc2,700,SA,205.83,282.0,26.227284500331077,12.742206918491512,0.0116265,0.002751636835845513,23.66694048807047,-6.5372670807453535,24.797223237120928
correlated_sc2,700,TabuSearch,188.06,275.0,32.47258449397881,17.26714053705137,0.014616499999999998,0.0027678661755636148,18.93658656698673,2.6604554865424364,31.28973328461819
correlated_sc2,800,CG,169.8,,,,0.01,,,0.0,32.02562049639712
correlated_sc2,800,GRASP,224.62,254.0,12.029093709726713,5.355308391829184,0.0475515,0.016092674376652405,33.84262195020642,-32.28504122497055,10.080064051240996
correlated_sc2,800,ILS-10,231.0,258.0,13.572067087408811,5.875353717492992,0.010689000000000006,0.003487289050913777,32.62502620370264,-36.04240282685512,7.526020816653327
correlated_sc2,800,ILS-100,227.96,258.0,13.324266599029382,5.845002017472092,0.011311499999999999,0.003783542482726071,33.44863619083297,-34.252061248527674,8.742994395516414
correlated_sc2,800,ILS-2,204.305,251.0,20.024406590370727,9.801231781097245,0.0045655,0.001137112516144229,24.906637085625427,-20.32096584216725,18.212570056044836
correlated_sc2,800,ILS-300,228.93,265.0,14.286554103096496,6.240577514129426,0.012241500000000002,0.0038834952590592496,31.724014696395447,-34.82332155477032,8.3546837469976
correlated_sc2,800,ILS-50,228.545,265.0,14.357180018738088,6.281992613593861,0.011395999999999995,0.0038129090438777085,33.458310318337226,-34.59658421672554,8.508807045636518
correlated_sc2,800,MA,249.8,,,,4.99,,,-47.11425206124852,0.0
correlated_sc2,800,REACT_GRASP,224.665,258.0,13.15324348099555,5.854602844677877,0.04010299999999998,0.01305936160875181,32.564550304844566,-32.31154299175499,10.062049639711777
correlated_sc2,800,SA,185.79,249.0,21.75643842786146,11.710231136154508,0.015188499999999995,0.002108374722351141,13.88138869770643,-9.416961130742038,25.62449959967975
correlated_sc2,800,TabuSearch,179.265,242.0,25.44507880074022,14.19411418890482,0.01874400000000001,0.003995319372017974,21.315190845166303,-5.574204946996451,28.23658927141714
correlated_sc2,1000,CG,144.2,,,,0.01,,,0.0,32.52222742161909
correlated_sc2,1000,GRASP,186.54,225.0,12.009560680503407,6.438061906563422,0.06667049999999998,0.02348791584418502,35.22984805001466,-29.361997226074898,12.709405708937762
correlated_sc2,1000,ILS-10,188.545,226.0,12.238746240842595,6.491153963691742,0.014450499999999995,0.004582356347829408,31.71071137904854,-30.752427184466022,11.771174543752926
correlated_sc2,1000,ILS-100,189.815,214.0,11.743522752273526,6.186825462831455,0.01565699999999999,0.00466942917755705,29.823268682104185,-31.633148404993072,11.17688348151614
correlated_sc2,1000,ILS-2,172.28,229.0,18.029891428531197,10.46545822413002,0.006876499999999999,0.0014954529909834034,21.747298640055313,-19.472954230235796,19.382311651848383
correlated_sc2,1000,ILS-300,189.3,216.0,12.21910523169829,6.4548891873736345,0.015201000000000004,0.004685935226262056,30.826493166647296,-31.27600554785022,11.417875526438923
correlated_sc2,1000,ILS-50,189.115,216.0,11.663703739577024,6.167519096622173,0.015828000000000005,0.0054575949568988575,34.48063531020252,-31.147711511789197,11.50444548432381
correlated_sc2,1000,MA,213.7,,,,6.56,,,-48.19694868238558,0.0
correlated_sc2,1000,REACT_GRASP,186.73,222.0,11.636759465343925,6.2318639026101454,0.06207649999999996,0.022358299702300476,36.01733297189837,-29.49375866851595,12.620496022461396
correlated_sc2,1000,SA,152.32,203.0,18.43275432920443,12.101335562765513,0.016529500000000006,0.0035395510816057544,21.413539923202478,-5.631067961165052,28.72250818905007
correlated_sc2,1000,TabuSearch,140.86,200.0,23.37589704832886,16.59512782076449,0.026076000000000002,0.005268482565474955,20.204335655295882,2.316227461858513,34.08516612072999
correlated_sc3,300,CG,919.4,,,,0.01,,,0.0,4.2491147677567245
correlated_sc3,300,GRASP,872.185,916.0,26.325194287437995,3.0183039478365252,0.014281000000000002,0.005085098833921892,35.60744229341006,5.13541440069611,9.16631951676735
correlated_sc3,300,ILS-10,870.285,922.0,22.867188646244134,2.6275517383666425,0.0036615,0.00161881765588811,44.211870978782194,5.342070915814663,9.364194959383468
correlated_sc3,300,ILS-100,861.05,915.0,23.053738837157425,2.67739839000725,0.004241500000000002,0.0017978009319595907,42.38597033972863,6.346530345877748,10.32597375546762
correlated_sc3,300,ILS-2,870.775,940.0,24.52574024720488,2.8165416149068223,0.001915,0.0007085089446316931,36.9978561165375,5.288775288231456,9.313163924182469
correlated_sc3,300,ILS-300,863.5,909.0,21.034310329917563,2.4359363439394977,0.003755500000000001,0.001530122913576967,40.743520531938934,6.080052207961712,10.070818579462616
correlated_sc3,300,ILS-50,857.9,923.0,26.213081240874867,3.055493791919206,0.0043379999999999955,0.0015779116024434406,36.37417248601757,6.689145094626931,10.654030410331188
correlated_sc3,300,MA,960.2,,,,1.23,,,-4.437676745703727,0.0
correlated_sc3,300,REACT_GRASP,791.005,845.0,20.25602398146509,2.5607959471134936,0.009111000000000006,0.0034777366578432195,38.17074588786321,13.965085925603653,17.620808164965634
correlated_sc3,300,SA,805.885,886.0,23.959802496648262,2.973104412744779,0.005773000000000003,0.0008896224708849922,15.410054926121457,12.346639112464649,16.07113101437201
correlated_sc3,300,TabuSearch,852.745,910.0,25.64092941580965,3.0068695114963617,0.002661499999999999,0.0004217309985949327,15.845613323123533,7.249836850119641,11.190897729639662
correlated_sc3,500,CG,1363.3,,,,0.01,,,0.0,5.286925107683766
correlated_sc3,500,GRASP,1297.575,1343.0,21.40667192758073,1.6497444793234097,0.06512849999999999,0.02311808745523599,35.49611530318676,4.821022518887986,9.853063776573574
correlated_sc3,500,ILS-10,1305.83,1394.0,29.29714514364573,2.2435650232913726,0.016196,0.006258460324084569,38.6420123739477,4.215506491601264,9.279560928164523
correlated_sc3,500,ILS-100,1271.85,1340.0,25.576911306093972,2.0110006137590104,0.021920499999999992,0.008756569952708846,39.94694442512191,6.707987970366027,11.640266777824106
correlated_sc3,500,ILS-2,1296.4,1365.0,28.79715926805183,2.2213174381403755,0.006997999999999999,0.002452892047560374,35.051329630756996,4.90721044524315,9.934695011810476
correlated_sc3,500,ILS-300,1279.125,1345.0,25.393770751206386,1.985245441313897,0.020531499999999984,0.008614120565419194,41.95563190911137,6.174356341230834,11.134847853272202
correlated_sc3,500,ILS-50,1274.275,1346.0,25.60993398259675,2.0097650807397733,0.019260000000000013,0.008406799114810817,43.64900890348292,6.530110760654284,11.47179380297346
correlated_sc3,500,MA,1439.4,,,,5.16,,,-5.582043570747461,0.0
correlated_sc3,500,REACT_GRASP,1227.7,1291.0,21.03120438274849,1.7130572927220404,0.032673,0.011723003671217406,35.87978964655038,9.946453458519763,14.707517020980966
correlated_sc3,500,SA,1199.55,1273.0,31.596028947102397,2.6339901585679963,0.015583999999999997,0.0009633192199878452,6.181463167273135,12.01129611970953,16.663192997082128
correlated_sc3,500,TabuSearch,1261.655,1330.0,27.8979831226481,2.211221223127408,0.017280499999999997,0.0013082919740819456,7.570915043441715,7.455805765422136,12.348548006113665
correlated_sc3,700,CG,1762.7,,,,0.02,,,0.0,5.18020441097364
correlated_sc3,700,GRASP,1678.48,1755.0,26.889492820070146,1.602014490495576,0.16371500000000008,0.06199661179751567,37.86862034481608,4.777897543541161,9.71059709521248
correlated_sc3,700,ILS-10,1714.535,1815.0,38.11129925170844,2.22283588563129,0.04173750000000002,0.013931055786502085,33.37779164181391,2.732455891530037,7.771113501882729
correlated_sc3,700,ILS-100,1657.86,1727.0,32.460264073457346,1.9579617141047705,0.06562650000000002,0.02766171542495614,42.1502219758118,5.947693878708807,10.819795589026365
correlated_sc3,700,ILS-2,1680.645,1804.0,39.65642615867433,2.3595956408803955,0.015491000000000007,0.004918452487761963,31.750387242669685,4.655074601463668,9.594136632598172
correlated_sc3,700,ILS-300,1664.3,1794.0,34.58279701305588,2.077918465003658,0.06660200000000001,0.025575408178904746,38.400360618156725,5.582345265785448,10.473372781065091
correlated_sc3,700,ILS-50,1664.355,1776.0,35.72816091561479,2.146667082179871,0.061866499999999984,0.023954167454583158,38.719124978111196,5.579225052476317,10.470414201183432
correlated_sc3,700,MA,1859.0,,,,25.19,,,-5.463209848527824,0.0
correlated_sc3,700,REACT_GRASP,1618.0,1725.0,24.908677424851,1.5394732648239184,0.08884350000000005,0.03160913705682879,35.57844643314229,8.208997560560505,12.963959117805272
correlated_sc3,700,SA,1567.05,1656.0,38.55293952124329,2.4602239571962152,0.0226945,0.00120143120263849,5.293931140313688,11.099449707834577,15.704679935449168
correlated_sc3,700,TabuSearch,1628.265,1727.0,36.61513506158198,2.2487208815261632,0.053278999999999986,0.003499584900007684,6.568413258521527,7.626652294775058,12.411780527165137
correlated_sc3,800,CG,1949.8,,,,0.03,,,0.0,5.747570938270405
correlated_sc3,800,GRASP,1862.04,1919.0,23.99975711769896,1.2888958947014542,0.24078049999999995,0.08301774266829164,34.47859883515968,4.500974458918863,9.989848697249474
correlated_sc3,800,ILS-10,1910.505,2003.0,31.99089027053652,1.6744729938176828,0.058086,0.01871285007124636,32.21576640024508,2.015334906144212,7.647073041040254
correlated_sc3,800,ILS-100,1846.935,1927.0,32.74664085730299,1.7730261680732127,0.10538749999999997,0.04570435904735619,43.367912748054756,5.275669299415325,10.72001740223328
correlated_sc3,800,ILS-2,1851.605,1939.0,39.905025124046205,2.1551586393451196,0.019429500000000002,0.005346785983351006,27.51890673126434,5.036157554620983,10.494271764876483
correlated_sc3,800,ILS-300,1856.915,1965.0,34.516440988208245,1.8588056528278485,0.11222699999999994,0.04739319726219859,42.2297640159664,4.763821930454406,10.237588823899062
correlated_sc3,800,ILS-50,1858.245,1950.0,35.46014784835421,1.9082600974766089,0.09085949999999998,0.036198756325980845,39.84036487761968,4.695609806133966,10.17329723981244
correlated_sc3,800,MA,2068.7,,,,30.53,,,-6.09806133962457,0.0
correlated_sc3,800,REACT_GRASP,1801.055,1867.0,23.666059810088196,1.3140109441459698,0.1413125,0.0484152732842223,34.261139873841515,7.628731151913011,12.937835355537283
correlated_sc3,800,SA,1739.25,1866.0,39.61672531422949,2.277805106467126,0.02560500000000001,0.0017101456048973583,6.67895178635953,10.798543440352855,15.925460434089036
correlated_sc3,800,TabuSearch,1805.845,1888.0,40.65445731402014,2.251270586014865,0.08150450000000005,0.005153837400398731,6.3233777280993415,7.3830649297363795,12.706288973751622
correlated_sc3,1000,CG,2234.7,,,,0.05,,,0.0,7.900593471810101
correlated_sc3,1000,GRASP,2186.06,2273.0,31.062045220273536,1.4209145778374581,0.42806800000000017,0.14733673180403273,34.41900160816335,2.17657851165704,9.905209363666343
correlated_sc3,1000,ILS-10,2267.665,2378.0,37.089634399647224,1.6355870201130778,0.09807999999999999,0.026216017965929726,26.729218970156737,-1.4751420772363246,6.541996373227832
correlated_sc3,1000,ILS-100,2204.835,2332.0,37.29237699462925,1.691390829455685,0.23253800000000002,0.0953743766143342,41.01453380279103,1.3364209961068503,9.131429277942633
correlated_sc3,1000,ILS-2,2174.525,2310.0,51.5523773754938,2.3707419954010094,0.0326605,0.008728869086407368,26.72607304360731,2.6927551796661624,10.380605011539728
correlated_sc3,1000,ILS-300,2209.545,2312.0,36.67126783221613,1.659675083884516,0.2441500000000001,0.09365216248271281,38.35845278833208,1.1256544502617687,8.937314540059347
correlated_sc3,1000,ILS-50,2220.425,2323.0,37.05563351063334,1.668853192998338,0.1773760000000001,0.06764703787057727,38.13764989095325,0.6387882042332141,8.488913616880973
correlated_sc3,1000,MA,2426.4,,,,86.82,,,-8.578332662102309,0.0
correlated_sc3,1000,REACT_GRASP,2138.75,2230.0,29.010784686745364,1.3564364552540205,0.2769875,0.09861137464714198,35.601380801350956,4.2936412046359616,11.855011539729643
correlated_sc3,1000,SA,2058.845,2204.0,45.53557309494881,2.2117047711191864,0.031080499999999997,0.002467470731142565,7.938967298282091,7.869288942587373,15.14816188592154
correlated_sc3,1000,TabuSearch,2110.645,2244.0,66.4588811931652,3.1487474773429542,0.1482734999999998,0.005058665658175669,3.411712583958479,5.551304425649969,13.013311902406862
correlated_sc4,300,CG,855.0,,,,0.01,,,0.0,4.618473895582327
correlated_sc4,300,GRASP,815.435,854.0,22.543442706144653,2.764591010460019,0.013037000000000012,0.0046594725476292445,35.74037391753655,4.6274853801169655,9.032240071396702
correlated_sc4,300,ILS-10,815.805,864.0,25.880804764851888,3.1724253669506672,0.0028370000000000005,0.0010583152440454095,37.30402693145609,4.584210526315795,8.99096385542169
correlated_sc4,300,ILS-100,803.645,859.0,23.80129161226463,2.961667354648462,0.003411000000000003,0.0013415954650936317,39.33144136891324,6.006432748538014,10.347501115573404
correlated_sc4,300,ILS-2,815.145,890.0,27.88677709387409,3.4210817822441517,0.001430500000000002,0.0004994668011260966,34.91554009969213,4.661403508771932,9.06459170013387
correlated_sc4,300,ILS-300,805.5,856.0,23.007536453700148,2.8563049601117503,0.0032294999999999984,0.0012725078116276015,39.40262615350989,5.7894736842105265,10.140562248995982
correlated_sc4,300,ILS-50,802.83,857.0,26.055624688144473,3.2454722280114687,0.0033690000000000013,0.0013564433985490646,40.262493278393116,6.101754385964908,10.438420348058894
correlated_sc4,300,MA,896.4,,,,1.16,,,-4.842105263157893,0.0
correlated_sc4,300,REACT_GRASP,765.06,820.0,14.55181005508928,1.902048212570162,0.008411999999999998,0.003123561940474351,37.13221517444546,10.519298245614042,14.651941097724235
correlated_sc4,300,SA,761.645,853.0,27.897496780771696,3.662795236727307,0.0034985000000000003,0.00024028406555742313,6.86820253129693,10.9187134502924,15.032909415439537
correlated_sc4,300,TabuSearch,795.245,839.0,28.070710696292995,3.529819199906066,0.0018975000000000012,0.00024850052829483883,13.09620702476093,6.988888888888889,11.284582775546626
correlated_sc4,500,CG,1220.4,,,,0.01,,,0.0,6.704380399052047
correlated_sc4,500,GRASP,1191.56,1248.0,20.20364661845519,1.6955626756902875,0.05305200000000004,0.017517224717661345,33.01897141985473,2.3631596197967997,8.909104808500876
correlated_sc4,500,ILS-10,1211.75,1286.0,25.295191908114532,2.087492627036479,0.011250999999999997,0.004174220837232974,37.10088736319416,0.7087840052441896,7.365644828377029
correlated_sc4,500,ILS-100,1179.015,1284.0,27.893998471961098,2.3658730781169957,0.017821999999999998,0.007047742145306798,39.5451809297879,3.391101278269419,9.868129347909168
correlated_sc4,500,ILS-2,1190.185,1265.0,28.756485394799125,2.416135759970015,0.004356500000000002,0.0011324175899331261,25.993747043110883,2.475827597509025,9.014219096399355
correlated_sc4,500,ILS-300,1184.04,1255.0,26.413952457406122,2.230832780768059,0.017474500000000014,0.0065035822946524335,37.21755869783072,2.979351032448388,9.48398440486201
