Scenario,CorrelationType,Size,InstanceFile,Algorithm,Run,ObjectiveValue,ExecutionTime,Error
scenario1,not_correlated_sc1,500,kpfs_2.txt,ILS-50,10,570.000000,0.0474,
scenario1,not_correlated_sc1,500,kpfs_2.txt,ILS-100,10,555.000000,0.0356,
scenario1,not_correlated_sc1,500,kpfs_2.txt,ILS-300,10,552.000000,0.0302,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-2,1,564.000000,0.0048,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-10,1,566.000000,0.0083,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-50,1,551.000000,0.0470,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-100,1,537.000000,0.0730,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-300,1,567.000000,0.0740,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-2,2,527.000000,0.0044,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-10,2,527.000000,0.0097,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-50,2,541.000000,0.0698,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-100,2,505.000000,0.0530,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-300,2,536.000000,0.0305,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-2,3,527.000000,0.0044,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-10,3,505.000000,0.0172,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-50,3,553.000000,0.0628,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-100,3,532.000000,0.0357,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-300,3,545.000000,0.0814,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-2,4,528.000000,0.0052,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-10,4,517.000000,0.0096,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-50,4,554.000000,0.1163,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-100,4,564.000000,0.0420,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-300,4,532.000000,0.0365,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-2,5,534.000000,0.0044,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-10,5,551.000000,0.0137,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-50,5,519.000000,0.0359,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-100,5,534.000000,0.0663,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-300,5,543.000000,0.0367,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-2,6,496.000000,0.0060,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-10,6,562.000000,0.0141,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-50,6,546.000000,0.0404,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-100,6,539.000000,0.1066,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-300,6,561.000000,0.0585,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-2,7,541.000000,0.0042,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-10,7,487.000000,0.0087,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-50,7,552.000000,0.0950,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-100,7,548.000000,0.0444,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-300,7,564.000000,0.0800,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-2,8,484.000000,0.0043,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-10,8,555.000000,0.0170,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-50,8,549.000000,0.0654,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-100,8,557.000000,0.0872,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-300,8,533.000000,0.0342,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-2,9,553.000000,0.0048,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-10,9,524.000000,0.0137,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-50,9,562.000000,0.0691,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-100,9,561.000000,0.0810,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-300,9,525.000000,0.0678,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-2,10,480.000000,0.0047,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-10,10,545.000000,0.0128,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-50,10,538.000000,0.0378,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-100,10,561.000000,0.1320,
scenario1,not_correlated_sc1,500,kpfs_3.txt,ILS-300,10,550.000000,0.0828,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-2,1,539.000000,0.0058,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-10,1,515.000000,0.0151,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-50,1,546.000000,0.0459,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-100,1,564.000000,0.0555,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-300,1,582.000000,0.1148,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-2,2,487.000000,0.0040,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-10,2,551.000000,0.0162,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-50,2,590.000000,0.1680,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-100,2,547.000000,0.0646,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-300,2,562.000000,0.0940,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-2,3,498.000000,0.0044,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-10,3,566.000000,0.0192,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-50,3,565.000000,0.0437,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-100,3,576.000000,0.1028,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-300,3,556.000000,0.1059,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-2,4,506.000000,0.0042,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-10,4,543.000000,0.0283,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-50,4,573.000000,0.0416,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-100,4,531.000000,0.0357,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-300,4,566.000000,0.0523,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-2,5,478.000000,0.0045,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-10,5,526.000000,0.0093,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-50,5,516.000000,0.0364,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-100,5,535.000000,0.0782,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-300,5,542.000000,0.0874,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-2,6,506.000000,0.0059,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-10,6,558.000000,0.0163,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-50,6,556.000000,0.0653,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-100,6,538.000000,0.1086,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-300,6,588.000000,0.0492,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-2,7,534.000000,0.0055,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-10,7,551.000000,0.0118,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-50,7,536.000000,0.0421,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-100,7,546.000000,0.0418,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-300,7,572.000000,0.1213,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-2,8,519.000000,0.0045,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-10,8,552.000000,0.0156,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-50,8,571.000000,0.0649,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-100,8,558.000000,0.1161,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-300,8,544.000000,0.0931,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-2,9,570.000000,0.0050,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-10,9,576.000000,0.0123,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-50,9,561.000000,0.0502,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-100,9,563.000000,0.0539,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-300,9,556.000000,0.0563,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-2,10,505.000000,0.0047,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-10,10,519.000000,0.0088,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-50,10,559.000000,0.0386,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-100,10,529.000000,0.0614,
scenario1,not_correlated_sc1,500,kpfs_4.txt,ILS-300,10,555.000000,0.0888,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-2,1,530.000000,0.0063,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-10,1,553.000000,0.0175,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-50,1,532.000000,0.0516,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-100,1,515.000000,0.0503,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-300,1,554.000000,0.0967,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-2,2,517.000000,0.0067,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-10,2,547.000000,0.0141,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-50,2,520.000000,0.0341,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-100,2,545.000000,0.0519,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-300,2,519.000000,0.0684,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-2,3,531.000000,0.0042,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-10,3,532.000000,0.0157,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-50,3,532.000000,0.0648,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-100,3,496.000000,0.0495,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-300,3,516.000000,0.0655,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-2,4,522.000000,0.0050,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-10,4,553.000000,0.0148,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-50,4,520.000000,0.0387,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-100,4,547.000000,0.1270,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-300,4,553.000000,0.0474,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-2,5,484.000000,0.0048,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-10,5,513.000000,0.0160,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-50,5,504.000000,0.0413,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-100,5,520.000000,0.0775,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-300,5,522.000000,0.0531,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-2,6,463.000000,0.0043,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-10,6,515.000000,0.0117,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-50,6,515.000000,0.0390,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-100,6,505.000000,0.0539,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-300,6,516.000000,0.0799,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-2,7,486.000000,0.0046,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-10,7,521.000000,0.0198,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-50,7,504.000000,0.0774,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-100,7,531.000000,0.0673,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-300,7,514.000000,0.0609,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-2,8,536.000000,0.0081,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-10,8,510.000000,0.0117,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-50,8,531.000000,0.0351,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-100,8,525.000000,0.0418,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-300,8,481.000000,0.0331,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-2,9,487.000000,0.0067,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-10,9,519.000000,0.0127,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-50,9,509.000000,0.0645,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-100,9,515.000000,0.0726,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-300,9,511.000000,0.0615,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-2,10,482.000000,0.0038,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-10,10,516.000000,0.0127,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-50,10,532.000000,0.0428,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-100,10,518.000000,0.1237,
scenario1,not_correlated_sc1,500,kpfs_5.txt,ILS-300,10,481.000000,0.0401,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-2,1,523.000000,0.0070,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-10,1,573.000000,0.0161,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-50,1,595.000000,0.0742,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-100,1,580.000000,0.0905,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-300,1,565.000000,0.0792,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-2,2,514.000000,0.0065,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-10,2,524.000000,0.0100,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-50,2,501.000000,0.0296,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-100,2,532.000000,0.1242,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-300,2,562.000000,0.0725,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-2,3,523.000000,0.0075,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-10,3,540.000000,0.0129,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-50,3,574.000000,0.0433,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-100,3,540.000000,0.0483,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-300,3,586.000000,0.0366,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-2,4,534.000000,0.0067,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-10,4,561.000000,0.0145,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-50,4,556.000000,0.0679,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-100,4,580.000000,0.0560,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-300,4,563.000000,0.1007,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-2,5,538.000000,0.0060,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-10,5,524.000000,0.0108,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-50,5,535.000000,0.0311,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-100,5,556.000000,0.0693,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-300,5,570.000000,0.0853,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-2,6,539.000000,0.0054,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-10,6,575.000000,0.0311,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-50,6,546.000000,0.0293,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-100,6,563.000000,0.0697,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-300,6,583.000000,0.0595,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-2,7,518.000000,0.0060,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-10,7,552.000000,0.0093,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-50,7,527.000000,0.0423,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-100,7,551.000000,0.0639,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-300,7,544.000000,0.0399,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-2,8,474.000000,0.0051,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-10,8,554.000000,0.0108,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-50,8,518.000000,0.0559,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-100,8,555.000000,0.1348,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-300,8,555.000000,0.0612,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-2,9,506.000000,0.0052,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-10,9,554.000000,0.0164,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-50,9,531.000000,0.0375,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-100,9,565.000000,0.1376,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-300,9,589.000000,0.0438,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-2,10,542.000000,0.0046,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-10,10,515.000000,0.0095,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-50,10,533.000000,0.0459,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-100,10,586.000000,0.0880,
scenario1,not_correlated_sc1,500,kpfs_6.txt,ILS-300,10,571.000000,0.0679,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-2,1,513.000000,0.0100,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-10,1,560.000000,0.0200,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-50,1,515.000000,0.0275,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-100,1,513.000000,0.0307,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-300,1,524.000000,0.0376,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-2,2,519.000000,0.0043,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-10,2,528.000000,0.0312,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-50,2,548.000000,0.0391,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-100,2,521.000000,0.0304,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-300,2,530.000000,0.0571,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-2,3,504.000000,0.0043,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-10,3,543.000000,0.0121,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-50,3,554.000000,0.0615,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-100,3,527.000000,0.0721,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-300,3,551.000000,0.0707,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-2,4,508.000000,0.0046,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-10,4,527.000000,0.0135,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-50,4,533.000000,0.0321,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-100,4,528.000000,0.0585,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-300,4,515.000000,0.0552,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-2,5,502.000000,0.0046,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-10,5,527.000000,0.0143,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-50,5,540.000000,0.0601,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-100,5,522.000000,0.0506,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-300,5,530.000000,0.0409,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-2,6,470.000000,0.0044,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-10,6,534.000000,0.0090,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-50,6,527.000000,0.0565,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-100,6,537.000000,0.0813,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-300,6,502.000000,0.0521,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-2,7,514.000000,0.0063,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-10,7,554.000000,0.0214,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-50,7,515.000000,0.0561,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-100,7,520.000000,0.0778,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-300,7,527.000000,0.0384,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-2,8,540.000000,0.0082,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-10,8,547.000000,0.0116,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-50,8,541.000000,0.0761,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-100,8,535.000000,0.0636,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-300,8,547.000000,0.0415,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-2,9,479.000000,0.0042,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-10,9,529.000000,0.0122,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-50,9,540.000000,0.0609,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-100,9,498.000000,0.0336,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-300,9,521.000000,0.0317,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-2,10,531.000000,0.0041,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-10,10,551.000000,0.0155,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-50,10,537.000000,0.0743,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-100,10,507.000000,0.0394,
scenario1,not_correlated_sc1,500,kpfs_7.txt,ILS-300,10,520.000000,0.0482,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-2,1,536.000000,0.0046,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-10,1,548.000000,0.0104,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-50,1,585.000000,0.0450,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-100,1,585.000000,0.0425,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-300,1,557.000000,0.0581,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-2,2,537.000000,0.0046,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-10,2,542.000000,0.0100,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-50,2,563.000000,0.0434,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-100,2,580.000000,0.0970,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-300,2,566.000000,0.0312,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-2,3,578.000000,0.0064,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-10,3,567.000000,0.0128,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-50,3,556.000000,0.0322,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-100,3,566.000000,0.0325,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-300,3,563.000000,0.0746,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-2,4,487.000000,0.0041,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-10,4,524.000000,0.0139,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-50,4,552.000000,0.0281,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-100,4,536.000000,0.0943,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-300,4,580.000000,0.0670,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-2,5,481.000000,0.0043,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-10,5,566.000000,0.0103,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-50,5,565.000000,0.0630,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-100,5,538.000000,0.0325,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-300,5,566.000000,0.0286,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-2,6,514.000000,0.0047,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-10,6,585.000000,0.0167,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-50,6,541.000000,0.0741,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-100,6,583.000000,0.0523,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-300,6,578.000000,0.0789,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-2,7,556.000000,0.0043,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-10,7,506.000000,0.0189,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-50,7,518.000000,0.0263,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-100,7,583.000000,0.1794,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-300,7,566.000000,0.0324,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-2,8,487.000000,0.0041,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-10,8,481.000000,0.0099,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-50,8,563.000000,0.0502,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-100,8,551.000000,0.0419,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-300,8,564.000000,0.0701,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-2,9,538.000000,0.0047,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-10,9,567.000000,0.0143,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-50,9,531.000000,0.0481,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-100,9,573.000000,0.0827,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-300,9,526.000000,0.0321,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-2,10,487.000000,0.0042,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-10,10,565.000000,0.0092,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-50,10,567.000000,0.0791,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-100,10,587.000000,0.0954,
scenario1,not_correlated_sc1,500,kpfs_8.txt,ILS-300,10,556.000000,0.0334,
