Scenario,CorrelationType,Size,InstanceFile,Algorithm,Run,ObjectiveValue,ExecutionTime,Error
scenario1,not_correlated_sc1,800,kpfs_1.txt,REACT_GRASP,6,379.000000,0.3896,
scenario1,not_correlated_sc1,800,kpfs_1.txt,REACT_GRASP,7,380.000000,0.2981,
scenario1,not_correlated_sc1,800,kpfs_1.txt,REACT_GRASP,8,394.000000,0.5114,
scenario1,not_correlated_sc1,800,kpfs_1.txt,REACT_GRASP,9,387.000000,0.2784,
scenario1,not_correlated_sc1,800,kpfs_1.txt,REACT_GRASP,10,404.000000,0.4305,
scenario1,not_correlated_sc1,800,kpfs_1.txt,REACT_GRASP,11,375.000000,0.4837,
scenario1,not_correlated_sc1,800,kpfs_1.txt,REACT_GRASP,12,367.000000,0.2264,
scenario1,not_correlated_sc1,800,kpfs_1.txt,REACT_GRASP,13,430.000000,0.3757,
scenario1,not_correlated_sc1,800,kpfs_1.txt,REACT_GRASP,14,374.000000,0.2768,
scenario1,not_correlated_sc1,800,kpfs_1.txt,REACT_GRASP,15,384.000000,0.4430,
scenario1,not_correlated_sc1,800,kpfs_2.txt,REACT_GRASP,1,380.000000,0.3935,
scenario1,not_correlated_sc1,800,kpfs_2.txt,REACT_GRASP,2,393.000000,0.2637,
scenario1,not_correlated_sc1,800,kpfs_2.txt,REACT_GRASP,3,410.000000,0.2601,
scenario1,not_correlated_sc1,800,kpfs_2.txt,REACT_GRASP,4,363.000000,0.2706,
scenario1,not_correlated_sc1,800,kpfs_2.txt,REACT_GRASP,5,387.000000,0.3385,
scenario1,not_correlated_sc1,800,kpfs_2.txt,REACT_GRASP,6,392.000000,0.2305,
scenario1,not_correlated_sc1,800,kpfs_2.txt,REACT_GRASP,7,375.000000,0.2670,
scenario1,not_correlated_sc1,800,kpfs_2.txt,REACT_GRASP,8,373.000000,0.3032,
scenario1,not_correlated_sc1,800,kpfs_2.txt,REACT_GRASP,9,416.000000,0.2181,
scenario1,not_correlated_sc1,800,kpfs_2.txt,REACT_GRASP,10,405.000000,0.2363,
scenario1,not_correlated_sc1,800,kpfs_2.txt,REACT_GRASP,11,402.000000,0.2650,
scenario1,not_correlated_sc1,800,kpfs_2.txt,REACT_GRASP,12,389.000000,0.3944,
scenario1,not_correlated_sc1,800,kpfs_2.txt,REACT_GRASP,13,367.000000,0.1879,
scenario1,not_correlated_sc1,800,kpfs_2.txt,REACT_GRASP,14,400.000000,0.3612,
scenario1,not_correlated_sc1,800,kpfs_2.txt,REACT_GRASP,15,397.000000,0.4048,
scenario1,not_correlated_sc1,800,kpfs_3.txt,REACT_GRASP,1,436.000000,0.3672,
scenario1,not_correlated_sc1,800,kpfs_3.txt,REACT_GRASP,2,408.000000,0.4233,
scenario1,not_correlated_sc1,800,kpfs_3.txt,REACT_GRASP,3,407.000000,0.3995,
scenario1,not_correlated_sc1,800,kpfs_3.txt,REACT_GRASP,4,397.000000,0.1932,
scenario1,not_correlated_sc1,800,kpfs_3.txt,REACT_GRASP,5,418.000000,0.3349,
scenario1,not_correlated_sc1,800,kpfs_3.txt,REACT_GRASP,6,412.000000,0.2687,
scenario1,not_correlated_sc1,800,kpfs_3.txt,REACT_GRASP,7,423.000000,0.5788,
scenario1,not_correlated_sc1,800,kpfs_3.txt,REACT_GRASP,8,419.000000,0.1963,
scenario1,not_correlated_sc1,800,kpfs_3.txt,REACT_GRASP,9,401.000000,0.2533,
scenario1,not_correlated_sc1,800,kpfs_3.txt,REACT_GRASP,10,432.000000,0.3395,
scenario1,not_correlated_sc1,800,kpfs_3.txt,REACT_GRASP,11,448.000000,0.4438,
scenario1,not_correlated_sc1,800,kpfs_3.txt,REACT_GRASP,12,431.000000,0.2711,
scenario1,not_correlated_sc1,800,kpfs_3.txt,REACT_GRASP,13,379.000000,0.2678,
scenario1,not_correlated_sc1,800,kpfs_3.txt,REACT_GRASP,14,429.000000,0.2657,
scenario1,not_correlated_sc1,800,kpfs_3.txt,REACT_GRASP,15,424.000000,0.4190,
scenario1,not_correlated_sc1,800,kpfs_4.txt,REACT_GRASP,1,381.000000,0.3789,
scenario1,not_correlated_sc1,800,kpfs_4.txt,REACT_GRASP,2,379.000000,0.3845,
scenario1,not_correlated_sc1,800,kpfs_4.txt,REACT_GRASP,3,375.000000,0.3696,
scenario1,not_correlated_sc1,800,kpfs_4.txt,REACT_GRASP,4,427.000000,0.5840,
scenario1,not_correlated_sc1,800,kpfs_4.txt,REACT_GRASP,5,374.000000,0.2398,
scenario1,not_correlated_sc1,800,kpfs_4.txt,REACT_GRASP,6,391.000000,0.3206,
scenario1,not_correlated_sc1,800,kpfs_4.txt,REACT_GRASP,7,393.000000,0.1886,
scenario1,not_correlated_sc1,800,kpfs_4.txt,REACT_GRASP,8,410.000000,0.5163,
scenario1,not_correlated_sc1,800,kpfs_4.txt,REACT_GRASP,9,414.000000,0.3495,
scenario1,not_correlated_sc1,800,kpfs_4.txt,REACT_GRASP,10,410.000000,0.4705,
scenario1,not_correlated_sc1,800,kpfs_4.txt,REACT_GRASP,11,382.000000,0.3536,
scenario1,not_correlated_sc1,800,kpfs_4.txt,REACT_GRASP,12,414.000000,0.3793,
scenario1,not_correlated_sc1,800,kpfs_4.txt,REACT_GRASP,13,390.000000,0.1980,
scenario1,not_correlated_sc1,800,kpfs_4.txt,REACT_GRASP,14,394.000000,0.2516,
scenario1,not_correlated_sc1,800,kpfs_4.txt,REACT_GRASP,15,405.000000,0.2432,
scenario1,not_correlated_sc1,800,kpfs_5.txt,REACT_GRASP,1,377.000000,0.3815,
scenario1,not_correlated_sc1,800,kpfs_5.txt,REACT_GRASP,2,366.000000,0.3602,
scenario1,not_correlated_sc1,800,kpfs_5.txt,REACT_GRASP,3,379.000000,0.3080,
scenario1,not_correlated_sc1,800,kpfs_5.txt,REACT_GRASP,4,387.000000,0.4137,
scenario1,not_correlated_sc1,800,kpfs_5.txt,REACT_GRASP,5,381.000000,0.2905,
scenario1,not_correlated_sc1,800,kpfs_5.txt,REACT_GRASP,6,378.000000,0.2734,
scenario1,not_correlated_sc1,800,kpfs_5.txt,REACT_GRASP,7,378.000000,0.2136,
scenario1,not_correlated_sc1,800,kpfs_5.txt,REACT_GRASP,8,391.000000,0.2982,
scenario1,not_correlated_sc1,800,kpfs_5.txt,REACT_GRASP,9,400.000000,0.2685,
scenario1,not_correlated_sc1,800,kpfs_5.txt,REACT_GRASP,10,382.000000,0.2149,
scenario1,not_correlated_sc1,800,kpfs_5.txt,REACT_GRASP,11,383.000000,0.2262,
scenario1,not_correlated_sc1,800,kpfs_5.txt,REACT_GRASP,12,400.000000,0.2580,
scenario1,not_correlated_sc1,800,kpfs_5.txt,REACT_GRASP,13,399.000000,0.3842,
scenario1,not_correlated_sc1,800,kpfs_5.txt,REACT_GRASP,14,378.000000,0.2565,
scenario1,not_correlated_sc1,800,kpfs_5.txt,REACT_GRASP,15,412.000000,0.5222,
scenario1,not_correlated_sc1,800,kpfs_6.txt,REACT_GRASP,1,423.000000,0.2491,
scenario1,not_correlated_sc1,800,kpfs_6.txt,REACT_GRASP,2,400.000000,0.2519,
scenario1,not_correlated_sc1,800,kpfs_6.txt,REACT_GRASP,3,439.000000,0.3822,
scenario1,not_correlated_sc1,800,kpfs_6.txt,REACT_GRASP,4,407.000000,0.2884,
scenario1,not_correlated_sc1,800,kpfs_6.txt,REACT_GRASP,5,421.000000,0.4693,
scenario1,not_correlated_sc1,800,kpfs_6.txt,REACT_GRASP,6,417.000000,0.3638,
scenario1,not_correlated_sc1,800,kpfs_6.txt,REACT_GRASP,7,404.000000,0.3027,
scenario1,not_correlated_sc1,800,kpfs_6.txt,REACT_GRASP,8,423.000000,0.4337,
scenario1,not_correlated_sc1,800,kpfs_6.txt,REACT_GRASP,9,406.000000,0.3221,
scenario1,not_correlated_sc1,800,kpfs_6.txt,REACT_GRASP,10,431.000000,0.2834,
scenario1,not_correlated_sc1,800,kpfs_6.txt,REACT_GRASP,11,422.000000,0.2920,
scenario1,not_correlated_sc1,800,kpfs_6.txt,REACT_GRASP,12,422.000000,0.2136,
scenario1,not_correlated_sc1,800,kpfs_6.txt,REACT_GRASP,13,427.000000,0.5438,
scenario1,not_correlated_sc1,800,kpfs_6.txt,REACT_GRASP,14,406.000000,0.2091,
scenario1,not_correlated_sc1,800,kpfs_6.txt,REACT_GRASP,15,421.000000,0.2298,
scenario1,not_correlated_sc1,800,kpfs_7.txt,REACT_GRASP,1,445.000000,0.3724,
scenario1,not_correlated_sc1,800,kpfs_7.txt,REACT_GRASP,2,418.000000,0.4661,
scenario1,not_correlated_sc1,800,kpfs_7.txt,REACT_GRASP,3,408.000000,0.4761,
scenario1,not_correlated_sc1,800,kpfs_7.txt,REACT_GRASP,4,428.000000,0.3581,
scenario1,not_correlated_sc1,800,kpfs_7.txt,REACT_GRASP,5,408.000000,0.3234,
scenario1,not_correlated_sc1,800,kpfs_7.txt,REACT_GRASP,6,421.000000,0.5133,
scenario1,not_correlated_sc1,800,kpfs_7.txt,REACT_GRASP,7,408.000000,0.5447,
scenario1,not_correlated_sc1,800,kpfs_7.txt,REACT_GRASP,8,391.000000,0.1929,
scenario1,not_correlated_sc1,800,kpfs_7.txt,REACT_GRASP,9,401.000000,0.2192,
scenario1,not_correlated_sc1,800,kpfs_7.txt,REACT_GRASP,10,423.000000,0.2703,
scenario1,not_correlated_sc1,800,kpfs_7.txt,REACT_GRASP,11,389.000000,0.2048,
scenario1,not_correlated_sc1,800,kpfs_7.txt,REACT_GRASP,12,429.000000,0.5731,
scenario1,not_correlated_sc1,800,kpfs_7.txt,REACT_GRASP,13,417.000000,0.3700,
scenario1,not_correlated_sc1,800,kpfs_7.txt,REACT_GRASP,14,431.000000,0.2870,
scenario1,not_correlated_sc1,800,kpfs_7.txt,REACT_GRASP,15,448.000000,0.3297,
scenario1,not_correlated_sc1,800,kpfs_8.txt,REACT_GRASP,1,424.000000,0.4029,
scenario1,not_correlated_sc1,800,kpfs_8.txt,REACT_GRASP,2,414.000000,0.2582,
scenario1,not_correlated_sc1,800,kpfs_8.txt,REACT_GRASP,3,419.000000,0.6294,
scenario1,not_correlated_sc1,800,kpfs_8.txt,REACT_GRASP,4,453.000000,0.3876,
scenario1,not_correlated_sc1,800,kpfs_8.txt,REACT_GRASP,5,436.000000,0.3326,
scenario1,not_correlated_sc1,800,kpfs_8.txt,REACT_GRASP,6,454.000000,0.3980,
scenario1,not_correlated_sc1,800,kpfs_8.txt,REACT_GRASP,7,420.000000,0.3333,
scenario1,not_correlated_sc1,800,kpfs_8.txt,REACT_GRASP,8,446.000000,0.3331,
scenario1,not_correlated_sc1,800,kpfs_8.txt,REACT_GRASP,9,406.000000,0.2527,
scenario1,not_correlated_sc1,800,kpfs_8.txt,REACT_GRASP,10,396.000000,0.1970,
scenario1,not_correlated_sc1,800,kpfs_8.txt,REACT_GRASP,11,435.000000,0.4438,
scenario1,not_correlated_sc1,800,kpfs_8.txt,REACT_GRASP,12,433.000000,0.2802,
scenario1,not_correlated_sc1,800,kpfs_8.txt,REACT_GRASP,13,434.000000,0.2249,
scenario1,not_correlated_sc1,800,kpfs_8.txt,REACT_GRASP,14,449.000000,0.3197,
scenario1,not_correlated_sc1,800,kpfs_8.txt,REACT_GRASP,15,430.000000,0.3438,
scenario1,not_correlated_sc1,800,kpfs_9.txt,REACT_GRASP,1,374.000000,0.3340,
scenario1,not_correlated_sc1,800,kpfs_9.txt,REACT_GRASP,2,374.000000,0.2217,
scenario1,not_correlated_sc1,800,kpfs_9.txt,REACT_GRASP,3,405.000000,0.3218,
scenario1,not_correlated_sc1,800,kpfs_9.txt,REACT_GRASP,4,392.000000,0.3356,
scenario1,not_correlated_sc1,800,kpfs_9.txt,REACT_GRASP,5,382.000000,0.3085,
scenario1,not_correlated_sc1,800,kpfs_9.txt,REACT_GRASP,6,405.000000,0.4040,
scenario1,not_correlated_sc1,800,kpfs_9.txt,REACT_GRASP,7,391.000000,0.2951,
scenario1,not_correlated_sc1,800,kpfs_9.txt,REACT_GRASP,8,398.000000,0.3294,
scenario1,not_correlated_sc1,800,kpfs_9.txt,REACT_GRASP,9,371.000000,0.2235,
scenario1,not_correlated_sc1,800,kpfs_9.txt,REACT_GRASP,10,396.000000,0.3714,
scenario1,not_correlated_sc1,800,kpfs_9.txt,REACT_GRASP,11,420.000000,0.4133,
scenario1,not_correlated_sc1,800,kpfs_9.txt,REACT_GRASP,12,398.000000,0.2420,
scenario1,not_correlated_sc1,800,kpfs_9.txt,REACT_GRASP,13,396.000000,0.3384,
scenario1,not_correlated_sc1,800,kpfs_9.txt,REACT_GRASP,14,396.000000,0.2794,
scenario1,not_correlated_sc1,800,kpfs_9.txt,REACT_GRASP,15,394.000000,0.2129,
scenario1,not_correlated_sc1,800,kpfs_10.txt,REACT_GRASP,1,365.000000,0.2046,
scenario1,not_correlated_sc1,800,kpfs_10.txt,REACT_GRASP,2,371.000000,0.3069,
scenario1,not_correlated_sc1,800,kpfs_10.txt,REACT_GRASP,3,377.000000,0.5434,
scenario1,not_correlated_sc1,800,kpfs_10.txt,REACT_GRASP,4,398.000000,0.2568,
scenario1,not_correlated_sc1,800,kpfs_10.txt,REACT_GRASP,5,382.000000,0.1892,
scenario1,not_correlated_sc1,800,kpfs_10.txt,REACT_GRASP,6,375.000000,0.2502,
scenario1,not_correlated_sc1,800,kpfs_10.txt,REACT_GRASP,7,398.000000,0.3345,
scenario1,not_correlated_sc1,800,kpfs_10.txt,REACT_GRASP,8,385.000000,0.2156,
scenario1,not_correlated_sc1,800,kpfs_10.txt,REACT_GRASP,9,435.000000,0.6000,
scenario1,not_correlated_sc1,800,kpfs_10.txt,REACT_GRASP,10,375.000000,0.2067,
scenario1,not_correlated_sc1,800,kpfs_10.txt,REACT_GRASP,11,391.000000,0.2030,
scenario1,not_correlated_sc1,800,kpfs_10.txt,REACT_GRASP,12,370.000000,0.2207,
scenario1,not_correlated_sc1,800,kpfs_10.txt,REACT_GRASP,13,393.000000,0.2472,
scenario1,not_correlated_sc1,800,kpfs_10.txt,REACT_GRASP,14,382.000000,0.2732,
scenario1,not_correlated_sc1,800,kpfs_10.txt,REACT_GRASP,15,384.000000,0.3874,
scenario1,not_correlated_sc1,1000,kpfs_1.txt,REACT_GRASP,1,388.000000,0.8468,
scenario1,not_correlated_sc1,1000,kpfs_1.txt,REACT_GRASP,2,349.000000,0.5372,
scenario1,not_correlated_sc1,1000,kpfs_1.txt,REACT_GRASP,3,354.000000,0.5156,
scenario1,not_correlated_sc1,1000,kpfs_1.txt,REACT_GRASP,4,323.000000,0.4343,
scenario1,not_correlated_sc1,1000,kpfs_1.txt,REACT_GRASP,5,360.000000,0.7169,
scenario1,not_correlated_sc1,1000,kpfs_1.txt,REACT_GRASP,6,345.000000,0.5406,
scenario1,not_correlated_sc1,1000,kpfs_1.txt,REACT_GRASP,7,360.000000,0.6626,
scenario1,not_correlated_sc1,1000,kpfs_1.txt,REACT_GRASP,8,350.000000,0.8576,
scenario1,not_correlated_sc1,1000,kpfs_1.txt,REACT_GRASP,9,341.000000,0.3599,
scenario1,not_correlated_sc1,1000,kpfs_1.txt,REACT_GRASP,10,351.000000,0.4273,
scenario1,not_correlated_sc1,1000,kpfs_1.txt,REACT_GRASP,11,363.000000,1.2559,
scenario1,not_correlated_sc1,1000,kpfs_1.txt,REACT_GRASP,12,343.000000,0.7281,
scenario1,not_correlated_sc1,1000,kpfs_1.txt,REACT_GRASP,13,362.000000,0.7662,
scenario1,not_correlated_sc1,1000,kpfs_1.txt,REACT_GRASP,14,349.000000,0.5792,
scenario1,not_correlated_sc1,1000,kpfs_1.txt,REACT_GRASP,15,355.000000,0.5807,
scenario1,not_correlated_sc1,1000,kpfs_2.txt,REACT_GRASP,1,379.000000,0.5982,
scenario1,not_correlated_sc1,1000,kpfs_2.txt,REACT_GRASP,2,385.000000,0.6304,
scenario1,not_correlated_sc1,1000,kpfs_2.txt,REACT_GRASP,3,364.000000,0.4077,
scenario1,not_correlated_sc1,1000,kpfs_2.txt,REACT_GRASP,4,370.000000,0.4098,
scenario1,not_correlated_sc1,1000,kpfs_2.txt,REACT_GRASP,5,372.000000,0.7961,
scenario1,not_correlated_sc1,1000,kpfs_2.txt,REACT_GRASP,6,365.000000,0.5868,
scenario1,not_correlated_sc1,1000,kpfs_2.txt,REACT_GRASP,7,357.000000,0.5817,
scenario1,not_correlated_sc1,1000,kpfs_2.txt,REACT_GRASP,8,369.000000,0.6860,
scenario1,not_correlated_sc1,1000,kpfs_2.txt,REACT_GRASP,9,383.000000,0.5487,
scenario1,not_correlated_sc1,1000,kpfs_2.txt,REACT_GRASP,10,376.000000,0.9774,
scenario1,not_correlated_sc1,1000,kpfs_2.txt,REACT_GRASP,11,388.000000,0.5644,
scenario1,not_correlated_sc1,1000,kpfs_2.txt,REACT_GRASP,12,342.000000,0.4813,
scenario1,not_correlated_sc1,1000,kpfs_2.txt,REACT_GRASP,13,337.000000,0.5855,
scenario1,not_correlated_sc1,1000,kpfs_2.txt,REACT_GRASP,14,355.000000,0.5252,
scenario1,not_correlated_sc1,1000,kpfs_2.txt,REACT_GRASP,15,373.000000,0.8383,
scenario1,not_correlated_sc1,1000,kpfs_3.txt,REACT_GRASP,1,360.000000,0.4629,
scenario1,not_correlated_sc1,1000,kpfs_3.txt,REACT_GRASP,2,356.000000,0.5378,
scenario1,not_correlated_sc1,1000,kpfs_3.txt,REACT_GRASP,3,361.000000,0.5519,
scenario1,not_correlated_sc1,1000,kpfs_3.txt,REACT_GRASP,4,340.000000,0.3984,
scenario1,not_correlated_sc1,1000,kpfs_3.txt,REACT_GRASP,5,369.000000,0.4896,
scenario1,not_correlated_sc1,1000,kpfs_3.txt,REACT_GRASP,6,374.000000,1.3376,
scenario1,not_correlated_sc1,1000,kpfs_3.txt,REACT_GRASP,7,355.000000,0.5368,
scenario1,not_correlated_sc1,1000,kpfs_3.txt,REACT_GRASP,8,374.000000,0.9049,
scenario1,not_correlated_sc1,1000,kpfs_3.txt,REACT_GRASP,9,355.000000,0.8275,
scenario1,not_correlated_sc1,1000,kpfs_3.txt,REACT_GRASP,10,350.000000,0.4423,
scenario1,not_correlated_sc1,1000,kpfs_3.txt,REACT_GRASP,11,335.000000,0.7065,
scenario1,not_correlated_sc1,1000,kpfs_3.txt,REACT_GRASP,12,350.000000,0.4438,
scenario1,not_correlated_sc1,1000,kpfs_3.txt,REACT_GRASP,13,358.000000,0.4483,
scenario1,not_correlated_sc1,1000,kpfs_3.txt,REACT_GRASP,14,381.000000,0.6513,
scenario1,not_correlated_sc1,1000,kpfs_3.txt,REACT_GRASP,15,365.000000,0.3599,
scenario1,not_correlated_sc1,1000,kpfs_4.txt,REACT_GRASP,1,343.000000,0.4906,
scenario1,not_correlated_sc1,1000,kpfs_4.txt,REACT_GRASP,2,387.000000,0.5934,
scenario1,not_correlated_sc1,1000,kpfs_4.txt,REACT_GRASP,3,350.000000,0.4189,
scenario1,not_correlated_sc1,1000,kpfs_4.txt,REACT_GRASP,4,333.000000,0.4697,
scenario1,not_correlated_sc1,1000,kpfs_4.txt,REACT_GRASP,5,343.000000,0.4234,
scenario1,not_correlated_sc1,1000,kpfs_4.txt,REACT_GRASP,6,367.000000,0.8806,
scenario1,not_correlated_sc1,1000,kpfs_4.txt,REACT_GRASP,7,321.000000,0.4152,
scenario1,not_correlated_sc1,1000,kpfs_4.txt,REACT_GRASP,8,338.000000,0.7374,
scenario1,not_correlated_sc1,1000,kpfs_4.txt,REACT_GRASP,9,372.000000,0.4563,
scenario1,not_correlated_sc1,1000,kpfs_4.txt,REACT_GRASP,10,326.000000,0.4664,
scenario1,not_correlated_sc1,1000,kpfs_4.txt,REACT_GRASP,11,346.000000,0.5230,
scenario1,not_correlated_sc1,1000,kpfs_4.txt,REACT_GRASP,12,334.000000,0.7304,
scenario1,not_correlated_sc1,1000,kpfs_4.txt,REACT_GRASP,13,337.000000,0.4548,
scenario1,not_correlated_sc1,1000,kpfs_4.txt,REACT_GRASP,14,341.000000,0.4869,
scenario1,not_correlated_sc1,1000,kpfs_4.txt,REACT_GRASP,15,332.000000,0.6434,
scenario1,not_correlated_sc1,1000,kpfs_5.txt,REACT_GRASP,1,342.000000,0.3572,
scenario1,not_correlated_sc1,1000,kpfs_5.txt,REACT_GRASP,2,381.000000,0.3866,
scenario1,not_correlated_sc1,1000,kpfs_5.txt,REACT_GRASP,3,376.000000,0.3642,
scenario1,not_correlated_sc1,1000,kpfs_5.txt,REACT_GRASP,4,373.000000,0.5419,
scenario1,not_correlated_sc1,1000,kpfs_5.txt,REACT_GRASP,5,364.000000,0.4764,
scenario1,not_correlated_sc1,1000,kpfs_5.txt,REACT_GRASP,6,373.000000,0.5968,
scenario1,not_correlated_sc1,1000,kpfs_5.txt,REACT_GRASP,7,395.000000,1.3212,
scenario1,not_correlated_sc1,1000,kpfs_5.txt,REACT_GRASP,8,349.000000,0.3726,
scenario1,not_correlated_sc1,1000,kpfs_5.txt,REACT_GRASP,9,366.000000,0.6043,
scenario1,not_correlated_sc1,1000,kpfs_5.txt,REACT_GRASP,10,390.000000,0.8017,
scenario1,not_correlated_sc1,1000,kpfs_5.txt,REACT_GRASP,11,400.000000,0.8636,
scenario1,not_correlated_sc1,1000,kpfs_5.txt,REACT_GRASP,12,372.000000,1.0058,
scenario1,not_correlated_sc1,1000,kpfs_5.txt,REACT_GRASP,13,365.000000,0.6408,
scenario1,not_correlated_sc1,1000,kpfs_5.txt,REACT_GRASP,14,355.000000,0.3870,
scenario1,not_correlated_sc1,1000,kpfs_5.txt,REACT_GRASP,15,385.000000,0.3640,
scenario1,not_correlated_sc1,1000,kpfs_6.txt,REACT_GRASP,1,353.000000,0.7087,
scenario1,not_correlated_sc1,1000,kpfs_6.txt,REACT_GRASP,2,344.000000,0.8615,
scenario1,not_correlated_sc1,1000,kpfs_6.txt,REACT_GRASP,3,354.000000,0.3488,
scenario1,not_correlated_sc1,1000,kpfs_6.txt,REACT_GRASP,4,334.000000,0.3944,
scenario1,not_correlated_sc1,1000,kpfs_6.txt,REACT_GRASP,5,336.000000,0.6166,
scenario1,not_correlated_sc1,1000,kpfs_6.txt,REACT_GRASP,6,351.000000,0.3476,
scenario1,not_correlated_sc1,1000,kpfs_6.txt,REACT_GRASP,7,340.000000,1.0233,
scenario1,not_correlated_sc1,1000,kpfs_6.txt,REACT_GRASP,8,358.000000,0.5207,
scenario1,not_correlated_sc1,1000,kpfs_6.txt,REACT_GRASP,9,327.000000,0.4643,
scenario1,not_correlated_sc1,1000,kpfs_6.txt,REACT_GRASP,10,345.000000,0.3608,
scenario1,not_correlated_sc1,1000,kpfs_6.txt,REACT_GRASP,11,336.000000,0.8056,
scenario1,not_correlated_sc1,1000,kpfs_6.txt,REACT_GRASP,12,348.000000,0.5237,
scenario1,not_correlated_sc1,1000,kpfs_6.txt,REACT_GRASP,13,344.000000,0.5497,
scenario1,not_correlated_sc1,1000,kpfs_6.txt,REACT_GRASP,14,353.000000,0.5690,
scenario1,not_correlated_sc1,1000,kpfs_6.txt,REACT_GRASP,15,338.000000,0.6020,
scenario1,not_correlated_sc1,1000,kpfs_7.txt,REACT_GRASP,1,373.000000,0.7713,
scenario1,not_correlated_sc1,1000,kpfs_7.txt,REACT_GRASP,2,316.000000,0.3876,
scenario1,not_correlated_sc1,1000,kpfs_7.txt,REACT_GRASP,3,340.000000,0.6189,
scenario1,not_correlated_sc1,1000,kpfs_7.txt,REACT_GRASP,4,371.000000,0.7167,
scenario1,not_correlated_sc1,1000,kpfs_7.txt,REACT_GRASP,5,329.000000,0.3443,
scenario1,not_correlated_sc1,1000,kpfs_7.txt,REACT_GRASP,6,359.000000,0.4488,
scenario1,not_correlated_sc1,1000,kpfs_7.txt,REACT_GRASP,7,353.000000,0.4559,
scenario1,not_correlated_sc1,1000,kpfs_7.txt,REACT_GRASP,8,353.000000,1.1238,
scenario1,not_correlated_sc1,1000,kpfs_7.txt,REACT_GRASP,9,365.000000,0.3507,
scenario1,not_correlated_sc1,1000,kpfs_7.txt,REACT_GRASP,10,345.000000,0.4460,
scenario1,not_correlated_sc1,1000,kpfs_7.txt,REACT_GRASP,11,300.000000,0.3473,
scenario1,not_correlated_sc1,1000,kpfs_7.txt,REACT_GRASP,12,335.000000,0.6371,
scenario1,not_correlated_sc1,1000,kpfs_7.txt,REACT_GRASP,13,314.000000,0.4376,
scenario1,not_correlated_sc1,1000,kpfs_7.txt,REACT_GRASP,14,338.000000,0.3791,
scenario1,not_correlated_sc1,1000,kpfs_7.txt,REACT_GRASP,15,331.000000,0.4038,
scenario1,not_correlated_sc1,1000,kpfs_8.txt,REACT_GRASP,1,329.000000,0.7367,
scenario1,not_correlated_sc1,1000,kpfs_8.txt,REACT_GRASP,2,329.000000,0.5076,
scenario1,not_correlated_sc1,1000,kpfs_8.txt,REACT_GRASP,3,341.000000,0.3644,
scenario1,not_correlated_sc1,1000,kpfs_8.txt,REACT_GRASP,4,307.000000,0.3859,
scenario1,not_correlated_sc1,1000,kpfs_8.txt,REACT_GRASP,5,328.000000,0.5641,
scenario1,not_correlated_sc1,1000,kpfs_8.txt,REACT_GRASP,6,330.000000,0.9577,
scenario1,not_correlated_sc1,1000,kpfs_8.txt,REACT_GRASP,7,326.000000,0.6122,
scenario1,not_correlated_sc1,1000,kpfs_8.txt,REACT_GRASP,8,329.000000,0.4942,
scenario1,not_correlated_sc1,1000,kpfs_8.txt,REACT_GRASP,9,324.000000,0.5883,
scenario1,not_correlated_sc1,1000,kpfs_8.txt,REACT_GRASP,10,355.000000,0.4044,
scenario1,not_correlated_sc1,1000,kpfs_8.txt,REACT_GRASP,11,348.000000,1.4242,
scenario1,not_correlated_sc1,1000,kpfs_8.txt,REACT_GRASP,12,342.000000,0.8376,
scenario1,not_correlated_sc1,1000,kpfs_8.txt,REACT_GRASP,13,319.000000,0.6862,
scenario1,not_correlated_sc1,1000,kpfs_8.txt,REACT_GRASP,14,366.000000,0.8315,
scenario1,not_correlated_sc1,1000,kpfs_8.txt,REACT_GRASP,15,329.000000,0.3867,
scenario1,not_correlated_sc1,1000,kpfs_9.txt,REACT_GRASP,1,378.000000,0.6820,
scenario1,not_correlated_sc1,1000,kpfs_9.txt,REACT_GRASP,2,376.000000,0.8048,
scenario1,not_correlated_sc1,1000,kpfs_9.txt,REACT_GRASP,3,338.000000,0.6546,
scenario1,not_correlated_sc1,1000,kpfs_9.txt,REACT_GRASP,4,337.000000,0.6416,
scenario1,not_correlated_sc1,1000,kpfs_9.txt,REACT_GRASP,5,346.000000,0.7665,
scenario1,not_correlated_sc1,1000,kpfs_9.txt,REACT_GRASP,6,331.000000,0.6065,
scenario1,not_correlated_sc1,1000,kpfs_9.txt,REACT_GRASP,7,336.000000,0.5820,
scenario1,not_correlated_sc1,1000,kpfs_9.txt,REACT_GRASP,8,351.000000,0.4955,
scenario1,not_correlated_sc1,1000,kpfs_9.txt,REACT_GRASP,9,341.000000,0.9191,
scenario1,not_correlated_sc1,1000,kpfs_9.txt,REACT_GRASP,10,361.000000,0.7009,
scenario1,not_correlated_sc1,1000,kpfs_9.txt,REACT_GRASP,11,340.000000,0.8600,
scenario1,not_correlated_sc1,1000,kpfs_9.txt,REACT_GRASP,12,341.000000,0.6727,
scenario1,not_correlated_sc1,1000,kpfs_9.txt,REACT_GRASP,13,341.000000,0.5434,
scenario1,not_correlated_sc1,1000,kpfs_9.txt,REACT_GRASP,14,351.000000,0.3832,
scenario1,not_correlated_sc1,1000,kpfs_9.txt,REACT_GRASP,15,336.000000,0.4473,
scenario1,not_correlated_sc1,1000,kpfs_10.txt,REACT_GRASP,1,374.000000,1.3137,
